"","SITE_CD","STRM_NM","MS_CD","UID","DT","MRG_SITE_CD","VST_NMBR","MIDLAT","MIDLONG","PRJCT","PRTCL","ADMIN_ST","PARENT_CD","ADMIN_UNIT_CD","STRTM","TRGTD","STRM_ORDR","STRM_SZ_ORDER","STRM_SZ_BNK","NAMC_BENCHMARK","ECRGN","CLIMATE","BTMLAT","BTMLONG","TRLAT","TRLONG","TOT_RCH_LEN","FLD_STATUS","PCT_OVRHD_CVR","BK_OVRHD_CVR","VEG_CMPLXTY","RPRN_VEG_CNPY_CVR","RPRN_VEG_UNDRSTRY_CVR","RPRN_VEG_GC","NON_NTVE_WDY","NTVE_WDY","NON_NTVE_HRB","NTVE_HRB","SDGE_RSH","INVSVE_INVRT_SP","OBSRVD_INVRT_RCHNSS","EXPCTD_INVRT_RCHNSS","OE_MACROINVRTBRTE","MMI_MACROINVRTBRTE","OE_MMI_MOD_USD","MOD_APPLCBLTY","MACROINVRTBRTE_CNT","TTL_N","PRD_TTL_N","TTL_P","PRD_TTL_P","SPCFC_CNDCTNCE","PRD_SPCFC_CNDCTNCE","pH","INSTNT_TEMP","TRBDTY","PCT_PL","RES_PL_DEP","PL_FREQ","LWD_FREQ","LWD_VL","PCT_FN","PCT_FN6","D16","D84","D50","GMTRC_MN_PRTCLE_DIAM","PL_TL_FN","PL_TL_FN6","BNK_CVR","BNK_CVR_STBLTY","BNK_STBLTY","BNK_CVR_BDRCK","BNK_CVR_CBBLE","BNK_CVR_LWD","BNK_CVR_VEG","BNKFLL_HT","INCSN_HT","FLDPLN_CNNCTVTY","INSTRM_HBTT_CMPLXTY","BNK_AN","THLWG_DEP_CV","THLWG_DEP_MN","PCT_DRY","BNKFLL_WT","WTTD_WT","FLD_WT","ENTRCH","SLPE","SNSTY","BVR_FLW_MD","BVR_SGN","WTR_WTHDRWL","DATECHNGE","CHNGRSN","GlobalID","coords.x1","coords.x2","optional"
"1098","PR-RV-11132","Price River","BLMMaster-11132","B51A51F8-7104-4CC3-8AC2-349A00B45BF3","2016/06/07 00:00:00",NA,"1",39.5073,-110.681752,"UT_GR_STANDARD_2016","WADEABLE","UT","UTG00000","UTG02000","PRICE FIELD OFFICE","Random","5","RV","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.506618,-110.681386,39.508126,-110.681715,172.48,"Sampled - Full Reach",15.6,91.7,1.43,0.09,0.28,0.38,100,50,27,100,9,"ABSENT",4,7.3568133,0.54371368,NA,"UT_DEQ_2015",NA,400,3041,237.3,229.2,24.2,2391,430.7,8.93,26.8,NA,10.89,0.43,11.6,0,0,90,93.8,1,2,2,1,NA,NA,62,52,75,0,0,0,58,1.47,2.42,0.02,0.11,118,0.4,0.41,0,8.95,6.96,29.28,3,0.05,1.01,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{99DD397C-E43E-4FAD-AD81-ECC9CB788BEE}",-110.681752,39.5073,TRUE
"1099","MN-SS-1099","MCDEVITT CREEK","BLMMaster-10250","12649","2013/08/05 00:00:00",NA,"1",44.9333,-113.7721,"WRSA","WADEABLE","ID","IDI00000","IDI04000","MT_NROCK","Random","2","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",44.9331,-113.7713,44.9335,-113.7729,150,"Sampled - Interrupted Flow",98.5,97.6,1.27,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",12,13.264984,0.904637,NA,"ColumbiaRiverBasin_PIBO","Pass",300,146.9,105.6,60.4,20.2,57.6,101.8,NA,13.3,NA,NA,NA,NA,10.667,1.257,32.3,NA,NA,NA,NA,NA,NA,NA,32,32,78,NA,NA,NA,NA,0.64,1.27,-0.14,0.62,NA,NA,0.08,26.7,3.3,1.05,NA,NA,13.18,1.12,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{90D0D83C-C880-454B-8AC7-B1B55993B11E}",-113.7721,44.9333,TRUE
"1100","MB-LS-10770","KANE CREEK","BLMMaster-10770","FCF9C36F-6D53-4BBD-8F78-1C6057D95C78","2017/08/22 00:00:00",NA,"1",38.389409,-109.530297,"UT_CY_STANDARD_2017","WADEABLE","Utah","UTY00000","UTY01000","Moab","Random","3","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",38.389171,-109.531214,38.389075,-109.529684,150,"Sampled - Full Reach",14.4,53.7,0.65,0.01,0.2,0.24,86,95,55,100,32,"ABSENT",4,6.59423839,0.60659014,NA,"UT_DEQ_2015",NA,239,231,205.7,20.9,21.8,786,438,7.52,24.3,NA,15.77,0.3,20,0,0,39.5,39.5,1,75,30,3,NA,NA,39,36,91,0,17,0,28,0.2,0.44,-0.48,0.06,146,0.52,0.11,0,5.53,2.28,8.15,1.38,1.68,1.12,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{D1F9FBBC-65D7-41DF-98D3-ED0C95E202CF}",-109.530297,38.3894090000001,TRUE
"1101","SW-RV-10767","SIMILKAMEEN RIVER","BLMMaster-10767","15F2F839-0A10-46E8-AB81-BEF4AD340E45","2017/07/22 00:00:00",NA,"1",48.987638,-119.575305,"WA_SP_STANDARD_2016","BOATABLE","OR","ORW00000","ORW02000","SPOKANE WENATCHEE FIELD OFFICE","Random","6","RV","Boatable","NorthernRockiesSouthernRockiesNorthernXericBasin_Boatable","NorthernXericBasin","Xeric",48.981615,-119.556647,48.988167,-119.597455,3376,"Sampled - Full Reach",NA,10.2,1.32,0.02,0.19,0.12,0,100,95,100,100,NA,NA,NA,NA,NA,NA,NA,NA,268,108.5,7.7,27.8,186.9,108.3,8,20.1,NA,NA,NA,NA,0.027,0.005,1,NA,NA,NA,NA,NA,NA,NA,95,95,100,NA,NA,NA,NA,1.61,2.19,-0.16,NA,NA,0.56,0.96,0,82.09,70.36,96,1.3,NA,1.1,"NONE","RARE","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{C5E82B68-AB73-4A35-9D75-775A566AEDE7}",-119.575305,48.9876380000001,TRUE
"1102","TA-RV-22806","MORA RIVER","BLMMaster-22806","6C0BE53E-65E3-4114-8E96-1A9F8C5DE113","2017/08/25 00:00:00",NA,"1",35.769648,-104.560919,"NM_FMD_STANDARD_2016","WADEABLE","NM","NMF00000","NMF02000","TAOS FIELD OFFICE","Random","5","RV","LargeWadeable","RangelandPlains_LargeWadeable","RangelandPlains","Plains",35.770647,-104.559064,35.768011,-104.561928,428,"Sampled - Full Reach",15.5,52.4,0.68,0,0.06,0.04,11,79,100,100,45,NA,NA,NA,NA,NA,NA,NA,NA,299.1,266,35.2,26.7,486,350.6,8.57,22.5,14.2,100,1.92,7,0,0,47.1,47.1,2,726,30,5,NA,NA,100,100,100,27,15,0,52,0.56,1.2,-0.13,0.34,NA,NA,NA,0,22.92,21.3,43.9,2.11,0.78,1.1,"NONE","ABSENT","PRESENT","2018/03/15 00:00:00","initial import into AquADat","{EBC4923F-CC66-46B5-AEA2-9E970FE8CEA0}",-104.560919,35.7696480000001,TRUE
"1103","RG-LS-12194","FOURMILE CREEK","BLMMaster-12194","00611DD7-E29F-4E4F-8834-ADDE083A5307","2017/07/18 00:00:00",NA,"1",38.531317,-105.218149,"CO_FR_STANDARD_2016","WADEABLE","CO","COF00000","COF02000","ROYAL GORGE FIELD OFFICE","Random","4","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.530738,-105.217856,38.531913,-105.218298,150,"Sampled - Full Reach",19.1,70.9,1.71,0.06,0.67,0.48,18,100,23,100,100,NA,NA,NA,NA,NA,NA,NA,NA,488.4,202.5,121,32.8,659,128.5,8.23,21.2,NA,21.47,0.36,20,1.818,0.123,21.9,21.9,2,283,102,5,NA,NA,83,83,98,0,16,0,47,0.26,0.47,-0.51,0.79,132,NA,NA,NA,6.03,5.11,12.47,2.34,2.87,1.1,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{D01E8313-8B3F-4CA9-A4FE-082372624E80}",-105.218149,38.5313170000001,TRUE
"1104","NPRA15-SS-9201","Unamed","NPRA15-9201","1D2984E4-90EC-40D1-91D6-1BB3CA6CD262","2016/07/03 00:00:00",NA,"1",70.237969,-153.521958,"NPRA15","WADEABLE","AK","AKF00000","AKF01000","NPRA East","Random","2",NA,"SmallWadeable",NA,"Arctic Coastal Plain",NA,70.23808,-153.520328,70.237878,-153.523498,150,"Sampled - Full Reach",2.4,24.1,0.9,0,0.85,0.05,0,100,0,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,8.33,18.2,0.75,NA,NA,NA,0,0,100,100,1,1,1,1,NA,NA,100,100,100,0,0,0,68,0.12,0.24,-0.65,0.35,NA,0.5,0.53,0,2.58,2.29,NA,NA,0.34,1.24,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{4174A686-4910-4F61-BCD1-1DF85EB6706E}",-153.521958,70.2379690000001,TRUE
"1105","CY-TR-1012","CASTLE CREEK","CY-TR-1012","00DD65CF-7067-48F4-AB4E-A2676EBE13A3","2017/07/20 00:00:00",NA,"1",38.670582,-109.449201,"UT_CY_STANDARD_2017","WADEABLE","Utah","UTY00000","UTY01000",NA,"Targeted","3","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",38.670876,-109.449933,38.670196,-109.448366,150,"Sampled - Full Reach",98.9,99.5,1.37,0.03,0.57,0.6,100,0,95,82,0,"ABSENT",4,8.93124013,0.44786614,NA,"UT_DEQ_2015",NA,400,309.2,159.2,4.2,21,2424,384.4,8.83,20.7,NA,13.43,0.24,40,2,0.087,31.4,31.9,2,95,25,4,NA,NA,38,38,100,0,15,0,23,0.27,0.56,-0.41,0.97,109,0.27,0.23,0,2.57,2.02,3.12,1.06,2.15,NA,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{BBC31920-2BBD-4F9D-9C87-9AF4359958A6}",-109.449201,38.670582,TRUE
"1106","TR-RV-12002","DOLORES RIVER","BLMMaster-12002","3644DB9D-02FB-4C77-99A4-2A4FF55DFCE6","2017/08/31 00:00:00",NA,"1",37.798784,-108.825717,"CO_SW_STANDARD_2016","WADEABLE","CO","COS00000","COS01000","TRES RIOS FIELD OFFICE","Random","5","RV","LargeWadeable","EasternXericBasin_LargeWadeable","EasternXericBasin","Xeric",37.799676,-108.823521,37.797167,-108.826438,390.8,"Sampled - Full Reach",8.4,74.9,1.69,0.01,0.38,0.34,23,100,0,100,91,NA,NA,NA,NA,NA,NA,NA,NA,156,190.5,30.8,20.8,210.5,222.3,8.42,22.1,NA,0,NA,0,0,0,27.1,27.1,1,373,128,5,NA,NA,100,95,95,2,10,0,79,0.24,0.52,-0.42,0.56,NA,0.28,0.7,0,18.49,16.64,58.65,3,0.49,1.03,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{499F69DD-A2AF-4B9F-87BC-AC5D61A19217}",-108.825717,37.7987840000001,TRUE
"1107","XS-LS-6024","Snake Creek","BLM13-6024","4727138143","2014/06/13 00:00:00",NA,"1",38.92577,-114.06538,"WRSA","WADEABLE","NV","NVL00000","NVL02000","XE_SOUTH","Random","3","LS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",38.92583,-114.06459,NA,NA,150,"Sampled - Partial Reach",69.1,83.2,1,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,35.38051987,"NV_MMI","Pass",300,295,165.5,36.8,12.4,211.89,333.2,8.42,12.4,NA,NA,NA,NA,6.667,0.291,55,55,1,90,1,2,NA,NA,100,100,100,NA,NA,NA,NA,0.17,0.31,-0.62,0.92,131,0.17,0.32,0,2.32,2.06,NA,NA,2,NA,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{9C955CDE-A952-4A06-8BB0-FA9758E675BA}",-114.06538,38.9257700000001,TRUE
"1108","MP-SS-2074","Eames Creek","BLM13-2074","2968734265","2015/07/05 00:00:00",NA,"1",43.975581,-123.441842,"WRSA","WADEABLE","OR","ORE00000","ORE05000","MT_PNW","Random","1","SS","SmallWadeable","PacificNorthwestXericCalifornia_SmallWadeable","PacificNorthwest","Mountains",43.97517,-123.44259,43.976223,-123.441835,150,"Sampled - Full Reach",97.1,99.5,1.55,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",9,15.921114,0.565287,NA,"OR_MarineWesternCoastalForest","Pass",179,109.8,140.2,32.4,28.9,2.9,71,6.7,14.7,NA,16.39,0.2,46.7,8.667,29.413,64.8,68.9,1,13,1,2,76,NA,5,5,66,NA,NA,NA,NA,0.3,0.75,-0.26,0.73,98,NA,NA,0,2.67,2.06,NA,NA,0.75,1.14,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{E0F9B584-5F91-455C-A48F-D1E38FB6FC73}",-123.441842,43.975581,TRUE
"1109","TA-RV-17058","GRANDE, RIO","BLMMaster-17058","E57C9C45-1A48-4BD2-90D5-B67B8E7FF28D","2017/06/20 00:00:00",NA,"1",36.482575,-105.73166,"NM_FMD_STANDARD_2016","BOATABLE","NM","NMF00000","NMF02000","TAOS FIELD OFFICE","Random","6","RV","Boatable","EasternXericBasinSouthernXericBasin_Boatable","EasternXericBasin","Xeric",36.480577,-105.731836,36.484764,-105.730977,474,"Sampled - Full Reach",NA,15.2,0.73,0,0.05,0.01,0,95,95,100,91,NA,NA,NA,NA,NA,NA,NA,NA,445.9,155.2,91.4,36.2,210.5,206.3,8.05,19.4,9.61,NA,NA,NA,0,0,74,NA,NA,NA,NA,NA,NA,NA,95,95,100,NA,NA,NA,NA,0.38,0.89,-0.22,NA,NA,NA,NA,0,23.09,20.73,43.5,1.73,NA,1,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{F6AE8528-B72B-41E9-BF54-F0C84AE621BC}",-105.73166,36.4825750000001,TRUE
"1110","EL-SS-8132","SMOKE CREEK","BLM13-8132","12365","2013/08/06 00:00:00",NA,"1",40.7314,-120.1176,"NorCal","WADEABLE","CA","CAN00000","CAN05000","Eagle Lake Field Office","Random","2","SS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",40.7312,-120.1173,40.7324,-120.1177,150,"Sampled - Full Reach",2,8.6,0.32,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,31.82060865,"NV_MMI","Pass",300,630.1,266.8,26,47.1,110,190.5,9.73,21.7,NA,NA,NA,NA,0,0,34.3,NA,NA,NA,NA,NA,NA,NA,93,93,100,NA,NA,NA,NA,0.18,0.26,-0.74,0.42,NA,0.32,0.23,0,3.48,2.94,NA,NA,0.91,1.09,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{318ED470-E473-421E-B8E3-807820E15398}",-120.1176,40.7314000000001,TRUE
"1111","GN-SS-10861","Oh-be-joyful Creek","BLMMaster-10861","92A7F083-5B5B-482D-A30B-0096CDE3A2C7","2016/09/29 00:00:00",NA,"1",38.910404,-107.032308,"CO_SW_STANDARD_2016","WADEABLE","CO","COS00000","COS06000","GUNNISON FIELD OFFICE","Random","2","SS","LargeWadeable","SouthernRockies_LargeWadeable","SouthernRockies","Mountains",38.910485,-107.031259,38.910397,-107.032551,189.48,"Sampled - Full Reach",27.5,80.7,1.41,0.01,0.18,0.33,0,100,0,86,0,"ABSENT",NA,NA,NA,68.1,"CO_EDAS-Biotype2",NA,257,51.2,188.7,0,9.3,92.5,143.2,6.82,8.8,NA,12.05,1.61,8.3,156.569,19.972,7,7,32,120,62,6,NA,NA,67,67,86,10,8,10,32,0.45,0.57,-0.65,0.4,NA,NA,NA,0,13.43,9.09,75,3,2.32,1.69,"NONE","RARE","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{7CE5F026-F64F-48E4-BD96-3F1EFE91D64F}",-107.032308,38.910404,TRUE
"1112","VE-LS-14685","BITTER CREEK","BLMMaster-14685","6814F922-B805-41F1-A83B-1658FCA8ADD0","2017/06/19 00:00:00",NA,"1",39.600626,-109.16874,"UT_GR_STANDARD_2016","WADEABLE","UT","UTG00000","UTG01000","VERNAL FIELD OFFICE","Random","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.600757,-109.169642,39.600234,-109.168176,150,"Sampled - Full Reach",8,47.9,0.9,0,0.23,0.07,18,95,9,95,100,"ABSENT",7,8.21306083,0.85230101,NA,"UT_DEQ_2015",NA,400,257.6,193,49.3,21.5,612,442.1,6.97,11.7,NA,5.8,0.21,20,0.667,0.029,76.2,76.7,1,17,2,2,NA,NA,98,90,93,0,0,1,76,0.14,0.27,-0.65,0.26,146,0.29,0.2,0,1.5,1.13,3.75,3,1.44,1.08,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{479D1774-1F07-4F78-A8B0-2580AC385040}",-109.16874,39.600626,TRUE
"1113","PR-SS-11903","BIRCH CREEK","BLMMaster-11903","4618DBB7-7948-42B4-9F26-8E1CF07EE765","2017/07/09 00:00:00",NA,"1",44.938489,-119.380859,"OR_PR_PERENNIAL_2016","WADEABLE","OR","ORP00000","ORP04000","PRINEVILLE DISTRICT OFFICE","Random","1","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",44.938059,-119.380572,44.938902,-119.381099,150,"Sampled - Full Reach",82.3,82.9,1.39,0,0.33,0.38,0,100,100,100,91,NA,NA,NA,NA,NA,NA,NA,NA,312.6,271.3,78.1,38.8,50.2,234.4,7.71,12.5,NA,0,NA,0,0,0,47.8,60,1,35,3,2,NA,NA,58,54,88,0,2,0,65,0.13,0.23,-0.69,NA,137,NA,NA,0,1.51,0.99,3.08,2.05,4.62,1.46,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{EFF44A92-1D8D-408B-9354-5C900CCC2021}",-119.380859,44.9384890000001,TRUE
"1114","FMD-TR-008","Canones Creek","FMD-TR-008","88B6F348-F47F-4CD9-9CD9-7E3379A5B74C","2016/08/03 00:00:00",NA,"1",36.690837,-105.628761,"NM_FMD_STANDARD_2016","WADEABLE","NM","NMF00000","NMF02000",NA,"Targeted","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",36.690709,-105.629778,36.691133,-105.627669,191.08,"Sampled - Full Reach",85.2,97.6,2.08,0.16,0.03,0.71,0,100,45,100,14,NA,NA,NA,NA,NA,NA,NA,NA,222.7,190.7,12.8,37.3,315.7,88.2,7.71,14.8,NA,5.34,0.6,5.2,5.757,0.379,13,14.1,14,350,96,6,NA,NA,100,95,95,5,14,2,65,0.46,0.87,-0.3,1.76,NA,0.28,0.49,0,8.31,NA,25.58,3,1.19,NA,"NONE","COMMON","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{86187541-A194-48FE-A2D1-0D3CFC01C237}",-105.628761,36.690837,TRUE
"1115","SL-LS-22332","STARVATION CREEK","BLMMaster-22332","8C0D6C34-C2C5-4288-A0F7-085621E7ECA2","2017/08/07 00:00:00",NA,"1",39.883691,-111.199657,"UT_WD_STANDARD_2016","WADEABLE","UT","UTW00000","UTW01000","SALT LAKE FIELD OFFICE","Random","3","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.884256,-111.199804,39.883006,-111.19953,150,"Sampled - Full Reach",26.1,64.7,1.27,0,0.39,0.35,0,100,50,100,77,"ABSENT",8,9.64404392,0.82952754,NA,"UT_DEQ_2015",NA,400,214.4,226.4,32.5,23.6,375.6,291.1,8.19,15.4,NA,31.79,0.36,40,0.667,0.029,23.3,24.3,1,117,54,4,NA,NA,42,36,70,0,8,2,33,0.14,0.41,-0.43,0.3,NA,0.44,0.24,0,3.75,3,5.66,1.34,1.66,1.06,"MINOR","COMMON","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{B5FA0BA4-9E72-4AE1-89F4-E23E136DED62}",-111.199657,39.8836910000001,TRUE
"1116","XN-LS-4013","MOUNTAIN VIEW","BLM13-4013","11803","2013/07/08 00:00:00",NA,"1",41.2287,-119.8452,"WRSA","WADEABLE","CA","CAN00000","CAN07000","XE_NORTH","Random","3","LS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",41.228,-119.8448,41.2293,-119.8453,150,"Sampled - Full Reach",30.2,58.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,45.24120704,"NV_MMI","Pass",300,365.1,189.5,87.2,50.1,223,195,7.78,25.5,NA,NA,NA,NA,0,0,59,NA,NA,NA,NA,NA,NA,NA,95,95,100,NA,NA,NA,NA,0.3,0.36,-0.79,0.23,NA,0.64,0.11,0,2.71,0.65,NA,NA,5.21,1,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{7EBCD849-45EB-4659-8073-DDFEAC2534C3}",-119.8452,41.2287000000001,TRUE
"1117","TF-SS-10536","Unamed","BLMMaster-10536","07D36C35-0F87-4D23-8922-B39068D2A3E3","2016/08/07 00:00:00",NA,"1",42.032606,-114.893919,"ID_STATE_STANDARD_2016","WADEABLE","ID","IDT00000","IDT01000","Idaho","Random","1","SS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",42.032243,-114.893424,42.032986,-114.894072,150,"Sampled - Partial Reach",51.3,60.7,1.62,0.11,0.38,0.54,0,100,68,100,91,"ABSENT",7,15.713232,0.445484,NA,"ColumbiaRiverBasin_PIBO","Pass",300,208.3,392.4,26.3,25.1,67.9,117,6.41,14.8,NA,8.27,0.23,37,0,0,34.6,34.6,1,67,16,3,48,70,28,28,92,0,0,0,30,0.09,0.34,-0.46,NA,121,NA,NA,0,1.82,1.15,NA,NA,1.4,NA,"MAJOR","COMMON","ABSENT","2018/11/12 00:00:00","typo for model applicability","{5A8C84C4-98B3-4E70-9F08-08CCA6061915}",-114.893919,42.032606,TRUE
"1118","RA-TR-1431","PETE CREEK","RA-TR-1431","D8814E6C-9E39-44E0-8D45-B74B55B1EC94","2017/09/11 00:00:00",NA,"1",42.298592,-107.249033,"WY_RA_STANDARD_2016","WADEABLE","WY","WYD00000","WYD03000",NA,"Targeted","1",NA,"SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",42.298864,-107.24948,42.298079,-107.249027,150,"Sampled - Full Reach",59.2,75.7,1.3,0.17,0.2,0.19,0,100,0,100,100,"ABSENT",NA,NA,NA,NA,NA,NA,NA,246.3,169.7,13.7,17,67.2,235.8,7.76,15.8,NA,22.67,0.25,66.7,10.303,1.081,19.5,22.4,2,81,34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.33,-0.59,NA,NA,NA,NA,NA,3.65,1.92,7.6,1.88,4.66,1.58,"MINOR","RARE",NA,"2018/03/15 00:00:00","initial import into AquADat","{59980A5C-65C0-406B-9D5A-CC4BCDD1A5CE}",-107.249033,42.298592,TRUE
"1119","NY-RO-9221","Meadow Valley Wash","BLM14-9221","6406203481","2015/06/10 00:00:00",NA,"1",37.248446,-114.467883,"NV","WADEABLE","NV","NVL00000","NVL03000","Ely District","Random","6","RV","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",37.247804,-114.468246,37.249123,-114.467621,150,"Sampled - Full Reach",1.3,21.9,0.18,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,48.63019471,"NV_MMI","Pass",300,203.3,213.1,33.1,41,742,315.8,8.26,32.9,NA,31.05,0.13,66.7,0,0,47.6,57.5,1,60,4,2,NA,NA,40,38,98,NA,NA,NA,NA,0.19,0.64,-0.25,0.15,154,0.48,0.14,0,5.25,3.21,NA,NA,1.09,NA,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{04DEF124-531E-4806-8154-15D24F80FF7C}",-114.467883,37.2484460000001,TRUE
"1120","VE-SS-10556","Argyle Creek","BLMMaster-10556","11AFEE16-B190-4EF6-83B7-F0B1292893C0","2016/07/05 00:00:00",NA,"1",39.843984,-110.490044,"UT_GR_STANDARD_2016","WADEABLE","UT","UTG00000","UTG01000","VERNAL FIELD OFFICE","Random","2","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.844592,-110.489512,39.844017,-110.490626,159.96,"Sampled - Full Reach",15.8,44.9,1.64,0.08,0.61,0.39,5,100,73,36,95,"ABSENT",3,9.32992568,0.32154597,NA,"UT_DEQ_2015",NA,400,262.8,180.9,9.9,21.4,728,546.3,8.54,18.6,NA,17.03,0.43,18.8,1.25,0.314,26.3,31.5,1,29,15,3,NA,NA,65,65,89,0,0,2,59,0.17,0.18,-0.97,0.35,153,0.47,0.23,0,9.37,5.88,NA,NA,0.65,1.4,"MINOR","RARE","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{A4B04E7C-9798-4628-864D-B14D476AD24A}",-110.490044,39.843984,TRUE
"1121","SU-LS-8336","WALL CREEK","BLM13-8336","12369","2013/07/15 00:00:00",NA,"1",41.2691,-119.7293,"NorCal","WADEABLE","CA","CAN00000","CAN07000","Surprise","Random","4","LS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",41.2679,-119.7295,41.2691,-119.7293,150,"Sampled - Full Reach",0,0.3,0.78,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,22.61059355,"NV_MMI","Pass",14,608.1,158.1,41,45.6,158.5,170.4,8.2,26.4,NA,NA,NA,NA,0,0,58.1,NA,NA,NA,NA,NA,NA,NA,95,45,48,NA,NA,NA,NA,0.14,0.27,-0.63,0.33,NA,0.19,0.25,0,1.55,0.78,NA,NA,0.75,1.12,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{29BA0FA7-2073-4022-9D23-36C87075E4E1}",-119.7293,41.2691,TRUE
"1122","AS-LS3-9007","Unamed","AK14-9007","2DEEE82E-F812-4FDD-8BDD-E3FD05A1E128","2016/07/24 00:00:00",NA,"1",65.662264,-146.614717,"AKEFO","WADEABLE","AK","AKF00000","AKF02000","Steese and White Mtns","Random","3",NA,"LargeWadeable",NA,"Interior Highlands",NA,NA,NA,NA,NA,656,"Sampled - Full Reach",0,33.3,1.01,0,0.38,0.32,0,100,0,100,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4,NA,6.9,5.8,0.31,NA,NA,NA,0,0,7,7.9,20,108,47,5,NA,NA,69,69,97,0,21,0,42,0.29,0.51,-0.5,0.26,NA,0.27,0.42,0,22.27,18.87,NA,NA,1.57,NA,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{C0093374-4C23-45D9-B9D0-C096795CE019}",-146.614717,65.6622640000001,TRUE
