,index,ReachID,SiteID,Year,Date,BRLat,BRLong,BFWidth,Grad,RchLen,BF_WDRatio,BF_Height,RPD ,PctPool,Sin ,PctDry,BankAngle,D50,PoolTailFines2,PctFines2,PctFines6,LWD_Freq,LWD_Vol,Program,nvcs_ecosystem,nvcs_group,nvcs_macrogroup,nvcs_division,nvcs_formation,nvcs_subclass,nvcs_class,nvcs_date_checked
6582,6582,11878,FW08SD004,2008.0,1-Aug-08,43.6967828,-102.16392640000001,50.52727273,0.000477465,792.0,35.93909092,1.054545455,12.55610217,0.0,1.480652378,,21.71428571,,,80.0,10.47619048,0.126262626,0.131565657,EPA,Western Great Plains Badland,Great Plains Badlands Vegetation,Great Plains Badlands Vegetation,"Eastern North American Temperate Cliff, Scree & Rock Vegetation","Temperate & Boreal Cliff, Scree & Other Rock Vegetation",Temperate & Boreal Open Rock Vegetation,Open Rock Vegetation,2019-09-05T11:49:06.884025
6583,6583,11879,FW08SD005,2008.0,16-Sep-08,43.41349596,-98.87786433,10.34545455,0.002387324,237.6,8.341135246,0.795454545,31.842291999999997,100.0,1.064387014,,18.27272727,,,61.9047619,54.28571429,1.683501684,0.09764309800000001,EPA,Western Great Plains Dry Bur Oak Forest and Woodland,Great Plains Bur Oak Forest & Woodland,Great Plains Forest & Woodland,Eastern North American & Great Plains Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:07.885729
6584,6584,11880,FW08SD005,2008.0,19-Aug-08,43.41349596,-98.87786433,11.84545455,0.003274045,277.2,8.74525628,0.809090909,20.37280279,55.0,1.064779729,,22.95454545,,,64.76190476,56.19047619,1.803751804,0.20382395399999997,EPA,Western Great Plains Dry Bur Oak Forest and Woodland,Great Plains Bur Oak Forest & Woodland,Great Plains Forest & Woodland,Eastern North American & Great Plains Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:07.885729
6585,6585,11881,FW08SD009,2008.0,22-Aug-08,43.52786911,-101.7975957,9.254545455,0.017904932,158.4,9.06806276,0.754545455,17.47908701,0.0,1.05807373,,60.0,,,85.71428571,68.57142857,41.03535354,9.98989899,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:08.752783
6586,6586,11882,FW08SD010,2008.0,11-Sep-08,45.771067200000005,-101.2769944,8.972727273,0.002387324,237.6,14.9651908,0.490909091,90.82221605,90.0,1.483672281,,49.09090909,,,75.23809524,62.85714286,0.0,0.0,EPA,Northwestern Great Plains Mixedgrass Prairie,Northern Great Plains Mixedgrass Prairie,Great Plains Mixedgrass & Fescue Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:10.070574
6587,6587,11883,FW08SD012,2008.0,29-Jul-08,43.287023299999994,-102.81746190000001,8.554545455,0.067895543,198.0,3.672082744,1.8,18.60085738,99.0,1.019090394,,37.63636364,,,85.71428571,85.71428571,4.04040404,3.5,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:11.184158
6588,6588,11884,FW08SD016,2008.0,7-Aug-08,45.68732336,-101.8394667,16.66363636,0.003646095,435.6,12.08025,2.309090909,18.91486906,0.0,1.167968948,,18.27272727,,,43.80952381,27.61904762,0.0,0.0,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:11.946803
6589,6589,11887,FW08SD020,2008.0,19-Sep-08,43.82175326,-99.45185123,7.690909091,0.006875494,149.0,9.168415331,0.763636364,7.266014961000001,40.0,1.2344792820000001,,27.5,,,50.47619048,21.904761899999997,0.67114094,0.038926174,EPA,Western Great Plains Wooded Draw and Ravine,Great Plains Mesic Forest & Woodland,Great Plains Forest & Woodland,Eastern North American & Great Plains Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:12.978768
6590,6590,11888,FW08SD021,2008.0,29-Aug-08,44.28504443,-103.79372729999999,2.4109090909999997,0.017952707,149.0,3.9436331719999997,0.427272727,8.113880798,0.0,1.285941141,,73.18181818,,,39.04761905,2.857142857,0.0,0.0,EPA,Northwestern Great Plains - Black Hills Ponderosa Pine Woodland and Savanna,Northwestern Great Plains-Black Hills Ponderosa Pine Forest & Woodland,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:13.689254
6591,6591,11889,FW08SD022,2008.0,10-Sep-08,45.50981053,-101.0847823,5.254545455,0.020244579,149.0,7.041785927,0.510909091,41.67744087,100.0,1.097731585,,53.18181818,,,98.09523809999999,90.47619048,0.67114094,0.038926174,EPA,Northwestern Great Plains Mixedgrass Prairie,Northern Great Plains Mixedgrass Prairie,Great Plains Mixedgrass & Fescue Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:14.540817
6592,6592,11890,FW08SD025,2008.0,28-Aug-08,43.78581882,-103.0622408,10.92727273,0.002228169,356.4,7.868964515,0.645454545,17.18006996,100.0,1.620708512,,49.86363636,,,100.0,99.03846154,6.734006733999999,2.204826038,EPA,Northwestern Great Plains Mixedgrass Prairie,Northern Great Plains Mixedgrass Prairie,Great Plains Mixedgrass & Fescue Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:15.476491
6593,6593,11891,FW08SD027,2008.0,6-Aug-08,45.72849972,-101.9843776,15.14545455,0.001289155,396.0,9.161578225,2.427272727,19.30904469,0.0,1.113960646,,36.27272727,,,77.14285714,56.19047619,0.0,0.0,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:16.383894
6594,6594,11892,FW08SD029,2008.0,4-Sep-08,45.00143744,-98.63765863,15.26363636,0.010275,,15.77966973,0.354545455,21.63487421,32.0,2.811589,,39.90909091,,,92.38095238,63.80952381,,,EPA,Pasture/Hay,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Herbaceous Agricultural Vegetation,Agricultural & Developed Vegetation,2019-09-05T11:49:17.213150
6595,6595,11893,FW08SD039,2008.0,24-Sep-08,45.76411077,-100.6831275,8.963636364,0.002005352,396.0,7.580581785,0.545454545,39.43763858,80.0,7.055305871,,59.54545455,,,64.76190476,45.71428571,16.66666667,2.436616162,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:18.057849
6596,6596,11895,FW08SD023,2008.0,9-Sep-08,45.65635515,-100.85083,24.82727273,0.001055449,752.4,18.55080349,0.754545455,19.77609851,0.0,1.018105962,,63.18181818,,,80.0,26.66666667,0.930356194,0.053960659,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:18.743368
6597,6597,11896,FW08SD019,2008.0,30-Jul-08,43.38208938,-102.3896031,14.26363636,0.008594367,158.4,7.393528207,1.129090909,6.531485635,100.0,1.7427372419999998,,37.04545455,,,100.0,100.0,20.83333333,6.779671717,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:19.493405
6598,6598,11897,FW08SD043,2008.0,12-Sep-08,45.62072484,-102.37816049999999,15.92727273,0.0028647890000000004,396.0,17.46433327,0.545454545,26.65132724,0.0,1.042568533,,36.42857143,,,43.80952381,19.04761905,0.0,0.0,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:20.229841
6599,6599,11898,FW08SD041,2008.0,26-Aug-08,44.15643022,-103.2286962,8.045454545,0.016114441,158.4,7.587369711,0.554545455,58.76614979,0.0,1.5547845219999998,,50.0,,,44.76190476,39.04761905,7.575757576,1.581439394,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:21.028150
6600,6600,11899,FW08SD046,2008.0,20-Aug-08,43.6071459,-102.99696740000002,19.29090909,0.002238116,633.6,15.18589818,0.763636364,15.07225573,0.0,1.071881737,,51.59090909,,,65.71428571,37.14285714,0.0,0.0,EPA,Open Water (Fresh),Open Water,Open Water,Open Water,Open Water,Open Water,Open Water,2019-09-05T11:49:22.802794
6601,6601,11900,FW08SD049,2008.0,3-Sep-08,45.35231501,-96.70890655,9.827272727,0.004948272,435.6,9.926208007,0.486363636,24.33125508,10.0,1.104904313,,58.63636364,,,73.33333333,16.19047619,8.723599633,0.91322314,EPA,Northern Tallgrass Prairie,NorthernTallgrass Prairie,Central Lowlands Tallgrass Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:23.611198
6602,6602,11901,FW08SD052,2008.0,27-Aug-08,44.39508619,-102.8050839,13.96363636,0.019098663999999998,149.0,10.92810339,0.7818181820000001,60.37440407,89.33333333,1.328250847,,37.95454545,,,50.47619048,27.61904762,0.0,0.0,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:24.546377
6603,6603,11902,FW08SD054,2008.0,21-Aug-08,43.64222528,-101.8385385,6.309090909,0.018979228,158.4,5.064247316,1.636363636,12.0601836,2.0,2.373634491,,51.59090909,,,32.03883495,11.65048544,0.0,0.0,EPA,Northwestern Great Plains Mixedgrass Prairie,Northern Great Plains Mixedgrass Prairie,Great Plains Mixedgrass & Fescue Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:25.300477
6604,6604,11904,FW08SD058,2008.0,31-Jul-08,43.48729998,-102.4814225,5.672727273,0.001145916,148.5,4.568987479,1.0,22.34245814,63.0,1.171303154,,48.40909091,,,57.14285714,49.52380952,0.0,0.0,EPA,Northwestern Great Plains Mixedgrass Prairie,Northern Great Plains Mixedgrass Prairie,Great Plains Mixedgrass & Fescue Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:26.058486
6605,6605,11908,FW08SD063,2008.0,17-Sep-08,44.5204035,-101.9940786,237.8090909,0.11243900000000001,1734.0,165.81424980000003,0.755,21.60777383,0.0,1.201840529,,13.0,,,27.11864407,27.11864407,0.057670127,0.060092272,EPA,Western Great Plains Badland,Great Plains Badlands Vegetation,Great Plains Badlands Vegetation,"Eastern North American Temperate Cliff, Scree & Rock Vegetation","Temperate & Boreal Cliff, Scree & Other Rock Vegetation",Temperate & Boreal Open Rock Vegetation,Open Rock Vegetation,2019-09-05T11:49:26.825955
6606,6606,11919,FW08SD071,2008.0,25-Sep-08,45.56322755,-101.5487176,3.145454545,0.001145916,149.0,3.285152025,0.281818182,51.95791147,20.68965517,1.1707228859999999,,79.77272727,,,85.71428571,58.0952381,0.0,0.0,EPA,Western Great Plains Floodplain Systems,Great Plains Cottonwood - Green Ash Floodplain Forest,Great Plains Floodplain Forest,Eastern North American-Great Plains Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:27.621830
6607,6607,11920,FW08SD061,2008.0,17-Sep-08,43.91601196,-99.81948746,6.0,0.006493522,149.0,7.861685737999999,0.627272727,17.183314000000003,84.0,1.1730708970000001,,22.68181818,,,93.33333333,78.09523809999999,0.67114094,0.038926174,EPA,Northwestern Great Plains Mixedgrass Prairie,Northern Great Plains Mixedgrass Prairie,Great Plains Mixedgrass & Fescue Prairie,Central North American Grassland & Shrubland,Temperate Grassland & Shrubland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:28.424185
6608,6608,11921,FW08SD057,2008.0,18-Sep-08,44.04587612,-99.15812818,6.763636364,0.010026762,158.4,8.915266966,0.46363636399999997,34.93074774,88.54166667,1.109040834,,47.27272727,,,99.04761905,78.09523809999999,0.631313131,0.036616162,EPA,Cultivated Cropland,Row & Close Grain Crop Cultural Formation,Herbaceous Agricultural Vegetation,Herbaceous Agricultural Vegetation,Row & Close Grain Crop Cultural Formation,Herbaceous Agricultural Vegetation,Agricultural & Developed Vegetation,2019-09-05T11:49:29.134724
6609,6609,11935,FW08CA001,2008.0,24-Jun-08,33.7605511,-116.54974879999999,4.7090909089999995,2.011199682,148.5,7.383353875,0.409090909,14.74491456,34.0,10.0,,20.68181818,,,36.19047619,0.0,0.0,0.0,EPA,California Central Valley and Southern Coastal Grassland,Californian Native Perennial Grassland,Californian Annual & Perennial Grassland,Californian Scrub & Grassland,Mediterranean Scrub & Grassland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:29.972162
6610,6610,11936,FW08CA004,2008.0,29-Jul-08,38.67542306,-121.44719540000001,12.33636364,0.035809869,396.0,16.25627678,0.4,12.75190211,23.0,1.017743452,,40.18181818,,,96.19047619,25.71428571,1.515151515,0.08787878800000001,EPA,Pasture/Hay,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Herbaceous Agricultural Vegetation,Agricultural & Developed Vegetation,2019-09-05T11:49:30.889879
6611,6611,11937,FW08CA004,2008.0,16-Sep-08,38.67542306,-121.44719540000001,12.52727273,0.031512684,396.0,19.35584202,0.23636363600000002,13.89840855,36.0,1.007072563,,43.40909091,,,83.80952381,28.57142857,2.777777778,0.23055555600000002,EPA,Pasture/Hay,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Pasture & Hay Field Crop,Herbaceous Agricultural Vegetation,Agricultural & Developed Vegetation,2019-09-05T11:49:30.889879
6612,6612,11938,FW08CA006,2008.0,31-Jul-08,38.73207634,-119.929254,9.381818182,0.268585558,158.4,15.90074244,0.318181818,26.35040644,71.11111111,1.217925394,,17.72727273,,,29.52380952,10.47619048,5.681818182000001,0.329545455,EPA,Inter-Mountain Basins Big Sagebrush Shrubland,Intermountain Mesic Tall Sagebrush Steppe & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-05T11:49:31.701263
6613,6613,11939,FW08CA007,2008.0,23-Jul-08,34.74768352,-120.0540091,3.9909090910000002,1.295389516,148.5,6.155112572,0.581818182,4.722853978,11.0,1.18498376,,21.31818182,,,23.80952381,0.0,2.693602694,0.744781145,EPA,Mediterranean California Mesic Serpentine Woodland and Chaparral,California Montane Conifer Forest & Woodland,Southern Vancouverian Montane-Foothill Forest,Vancouverian Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:32.484229
6614,6614,11940,FW08CA010,2008.0,3-Sep-08,42.00285652,-122.76426399999998,4.472727273,1.440889439,148.5,9.080687821,0.290909091,7.560870574,19.0,1.060113974,,34.31818182,,,29.52380952,0.9523809520000001,10.1010101,18.64242424,EPA,Mediterranean California Mesic Mixed Conifer Forest and Woodland,California Montane Conifer Forest & Woodland,Southern Vancouverian Montane-Foothill Forest,Vancouverian Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:33.416284
6615,6615,11941,FW08CA011,2008.0,21-Aug-08,38.31081734,-119.3439232,2.5818181819999997,1.55698176,186.0,6.3510499860000005,1.7818181819999999,7.017627109,24.0,1.3392405790000002,,45.0,,,17.14285714,9.523809523999999,37.09677419,2.513978495,EPA,Mediterranean California Foothill and Lower Montane Riparian Woodland,Western Interior Riparian Forest & Woodland,Interior Warm & Cool Desert Riparian Forest,Western North American Interior Flooded Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:34.201556
6616,6616,11942,FW08CA012,2008.0,22-Jul-08,34.55732876,-119.2497054,11.39090909,0.730846129,158.4,10.50008137,0.845454545,10.56252132,42.0,1.178716659,,22.85714286,,,18.095238100000003,0.0,2.525252525,0.224747475,EPA,Southern California Dry-Mesic Chaparral,Californian Xeric Chaparral,Californian Chaparral,Californian Scrub & Grassland,Mediterranean Scrub & Grassland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:35.066766
6617,6617,11943,FW08CA013,2008.0,9-Sep-08,41.09035702,-124.08584950000001,6.936363636,0.809942615,148.5,14.442692300000001,0.254545455,21.52584429,37.0,1.059406109,,27.0,,,17.17171717,0.0,43.097643100000006,51.996633,EPA,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,California Montane Conifer Forest & Woodland,Southern Vancouverian Montane-Foothill Forest,Vancouverian Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:36.016557
6618,6618,11944,FW08CA016,2008.0,24-Jul-08,37.32877981,-121.67489840000002,6.2,1.223926,148.5,9.138879282000001,0.845454545,8.852605994,30.0,1.069578785,,21.40909091,,,11.42857143,0.0,4.713804714,5.5521885520000005,EPA,Southern California Dry-Mesic Chaparral,Californian Xeric Chaparral,Californian Chaparral,Californian Scrub & Grassland,Mediterranean Scrub & Grassland,Temperate & Boreal Grassland & Shrubland,Shrub & Herb Vegetation,2019-09-05T11:49:36.891668
6619,6619,11945,FW08CA017,2008.0,19-Aug-08,36.96370514,-119.2314146,7.718181818,0.348187422,148.5,9.843093347,0.379090909,34.69074472,93.0,1.182197734,,31.59090909,,,50.47619048,0.0,6.734006733999999,0.474074074,EPA,Mediterranean California Foothill and Lower Montane Riparian Woodland,Western Interior Riparian Forest & Woodland,Interior Warm & Cool Desert Riparian Forest,Western North American Interior Flooded Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-05T11:49:37.656174
