SiteID,RchID,Stream,Yr,Project,Type,PanelYr,HUC6,SiteName,Group,Order,Region,Forest,District,State,Lat,Long,FedPct,Mgmt,StrmFlow,Area,Elev,AvgPrecip,TotalIndex,Cond,Bf,RchLen,Grad,Sin,PoolDp,PoolFrq,PoolPct,WDTrans,WDWetTrans,D50,PTFines2,PTFines6,Stab,VegStab,BankAngle,UnCutPct,LWFrq,LWVol
727,6131,Bearskin,2011,CRB,IS,4,1.71E+11,117-12-IS,117,12,R4,Boise,Lowman,ID,44.408234,-115.493021,100,Managed,Flow (whole reach),24.77,1964.1,1.111,19.90986392,20,9.49,172,0.128,,1.21,40.7,77.38,19.31,19.33,0.004,37.51,83.38,97.62,69.05,94,40.62,17.44,3.472
737,6134,Little Pistol,2011,CRB,I,1,1.71E+11,118-06-I,118,6,R4,Salmon-Challis,Middle Fork,ID,44.765442,-115.322628,100,Reference,Flow (whole reach),43.75,1827.5,1.163,69.68898778,40,8.43,238.3,1.523,,0.47,33.57,34.54,15.72,34.82,0.049,5.14,8.86,100,76.32,91,54.05,755.35,255.029
738,6135,Pistol,2011,CRB,I,1,1.71E+11,118-11-I,118,11,R4,Salmon-Challis,Middle Fork,ID,44.692601,-115.345267,100,Reference,Flow (whole reach),57.01,1840.5,1.326,53.26392016,60,8.37,136,1.184,,0.31,36.76,30,29.01,26.05,0.0625,2.8,8,93.75,62.5,89,58.06,330.88,96.622
739,6136,Indian,2011,CRB,I,1,1.71E+11,118-19-I,118,19,R4,Salmon-Challis,Middle Fork,ID,44.82871,-115.220389,100,Reference,Flow (whole reach),98.1,1724.8,0.949,17.79074986,60,10.26,206.3,1.706,,0.38,14.54,26.76,24.17,29.57,0.088,3.33,8.22,100,87.5,138,7.5,29.08,4.167
742,6137,Trapper,2011,CRB,IS,4,1.71E+11,119-05-IS,119,5,R4,Boise,Cascade,ID,44.801721,-115.490998,100,Managed,Flow (whole reach),32.91,1968,1.105,69.08586977,50,7.67,179.8,0.768,,0.48,33.37,58.18,13.12,30.32,0.029,15.73,24.14,100,84.09,85,59.09,789.77,210.388
742,6618,Trapper,2012,CRB,IS,4,1.71E+11,119-05-IS,119,5,R4,Boise,Cascade,ID,44.801721,-115.490998,100,Managed,Flow (whole reach),32.91,1968,1.105,56.93983352,30,8.2,175,0.743,,0.38,45.71,54.29,11.94,26.55,0.017,3.25,16.63,100,95.24,96,40.48,1137.14,231.832
760,6140,Sheep,2011,CRB,I,1,1.71E+11,121-04-I,121,4,R4,Boise,Cascade,ID,44.706688,-115.565336,100,Managed,Flow (whole reach),13.06,1968.3,1.282,58.31989123,30,6.04,147.8,0.846,,0.42,74.42,58.73,13.66,32.88,0.027,13.69,18.54,100,61.11,104,38.89,730.72,355.328
761,6141,Fourmile,2011,CRB,I,1,1.71E+11,121-05-I,121,5,R4,Payette,Krassel,ID,44.846146,-115.649578,100,Managed,Flow (whole reach),19.65,1718.1,1.06,45.08928213,25,6.95,167,1.222,,0.41,77.84,78.2,10.38,16.31,0.006,65.49,87.47,100,100,92,50,814.37,231.61
779,6147,Hard,2011,CRB,I,1,1.71E+11,123-04-I,123,4,R4,Payette,New Meadows,ID,45.143701,-116.178674,100,Managed,Flow (whole reach),21.58,1802.2,1.403,65.73440268,10,7.65,169,0.379,,0.7,23.67,72.9,17.23,26.97,0.044,0.67,1.89,100,76.19,104,40,136.09,62.59
780,6148,E.F. Corral,2011,CRB,K,1,1.71E+11,123-04-K,123,4,R4,Payette,New Meadows,ID,45.129506,-116.15907,100,Managed,Flow (whole reach),4.63,2021.2,1.408,51.90789502,10,5.92,132.5,0.8,,0.36,30.19,39.17,14.61,40.61,0.034,1.17,4.81,70.45,52.27,127,13.64,279.25,112.609
783,6150,Sheep,2011,CRB,K,1,1.71E+11,123-08-K,123,8,ID BLM,Coeur dAlene,Cottonwood,ID,45.330838,-116.293607,35.06,Managed,Flow (whole reach),3.41,1706.2,1.117,61.01712582,20,3.9,122.6,21.574,,0.32,57.1,14.44,10.12,15.99,0.112,1.57,2.43,100,75,96,48.65,473.08,388.941
784,6151,Rapid,2011,CRB,I,1,1.71E+11,123-10-I,123,10,R4,Payette,New Meadows,ID,45.146198,-116.493695,100,Managed,Flow (whole reach),9.93,1787.8,1.311,48.90113771,40,5.61,169.3,1.725,,0.34,82.69,65.33,15.45,30.64,0.023,11.55,23.8,97.62,73.81,117,26.47,803.31,655.624
785,6152,Little Goose,2011,CRB,IS,1,1.71E+11,123-11-IS,123,11,R4,Payette,McCall,ID,44.961868,-116.168086,82.44,Managed,Flow (whole reach),18.96,1515,1.015,44.39516506,50,3.49,176.5,1.654,,0.31,33.99,34.62,9.29,13.38,0.047,11.91,21.4,97.73,93.18,110,35.71,141.64,12.691
790,6154,Hazard,2011,CRB,I,1,1.71E+11,123-12-I,123,12,R4,Payette,New Meadows,ID,45.21484,-116.202791,100,Managed,Flow (whole reach),64.71,1577.9,1.347,38.94849825,30,20.6,283.8,1.441,,0.46,7.05,11.24,58.84,87.41,0.0975,1.33,2.67,100,85,125,22.5,250.18,183.111
791,6155,Hazard,2011,CRB,K,1,1.71E+11,123-12-K,123,12,ID BLM,Coeur dAlene,Cottonwood,ID,45.182801,-116.282574,98.63,Managed,Flow (whole reach),109.5,1007.7,1.25,54.64244496,20,15.76,99.7,5.406,,0.87,30.09,30.69,17.43,49.39,0.5035,0,1.5,96.88,87.5,98,44.83,70.21,18.257
798,6160,Boulder,2011,CRB,IK,1,1.71E+11,123-20-IK,123,20,R4,Payette,New Meadows,ID,45.134848,-116.41421,100,Managed,Flow (whole reach),37.89,1472.9,1.201,64.00383352,50,6.62,171.7,0.402,,0.57,40.77,88.41,11.41,17.83,0.022,8.95,15.14,90.48,71.43,101,45.24,302.85,49.982
811,6161,Grimes,2011,CRB,IS,4,1.71E+11,125-16-IS,125,16,R4,Boise,Idaho City,ID,44.009839,-115.719978,96.1,Managed,Flow (whole reach),15.1,2028.5,1.217,61.35642141,20,3.87,161.6,0.476,,0.69,49.5,76.73,10.33,12.55,0.032,22.48,28.48,100,90,90,44.74,0,0
814,6163,Deer,2011,CRB,I,1,1.71E+11,126-02-I,126,2,R4,Boise,Lowman,ID,44.395706,-115.615988,100,Managed,Flow (whole reach),42.61,1676.4,1.052,75.71971326,20,7.71,173.5,0.559,,0.51,28.82,56.37,15.22,21.31,0.0575,3.2,6.13,90.48,50,80,66.67,201.73,52.509
817,6165,Deadwood,2011,CRB,K,1,1.71E+11,126-03-K,126,3,R4,Boise,Lowman,ID,44.460455,-115.585234,98.82,Managed,Flow (whole reach),61.85,1707,1.233,65.97161526,50,14.66,142.1,0.176,,1.66,14.07,100,17.66,20.31,0.008,6.67,14.67,91.3,43.48,92,50,218.16,74
831,6176,Fawn,2011,CRB,I,1,1.71E+11,128-08-I,128,8,R4,Boise,Cascade,ID,44.38281,-116.059805,98.83,Managed,Flow (whole reach),21.46,1590.5,0.956,51.9332997,30,6.83,161.5,0.762,,0.37,55.73,54.49,16.79,30.2,0.048,6.65,9.42,87.5,75,110,35,185.76,31.864
832,6177,Fawn,2011,CRB,K,1,1.71E+11,128-08-K,128,8,R4,Boise,Cascade,ID,44.393219,-116.080476,100,Managed,Flow (whole reach),7.75,1727,0.975,53.73646267,20,4.6,119,0.412,,0.46,58.82,63.53,8.54,16.43,0.0115,30.86,43.75,94.74,89.47,85,55.26,294.12,48.361
856,6182,Tucannon,2011,CRB,IS,5,1.71E+11,132-15-IS,132,15,R6,Umatilla,Pomeroy,WA,46.187924,-117.617846,100,Reference,Flow (whole reach),59.98,1073.8,1.028,37.24150286,30,11.8,199.9,1.696,,0.32,35.02,32.42,38.05,0,0.033,2.57,9.24,100,78.72,120,21.74,610.31,194.15
867,7462,McCubbin,2013,CRB,I,3,1.71E+11,135-03-I,135,3,R6,Wallowa-Whitman,Wallowa Valley,OR,45.700898,-117.304065,66.73,Managed,Flow (whole reach),3.88,1384.5,0.672,0,90,2.19,158.5,1.287,,0.11,37.85,6.94,9.92,147.26,0.005,70.79,77.53,100,57.89,114,31.58,233.44,185.43
868,7463,McCubbin,2013,CRB,K,3,1.71E+11,135-03-K,135,3,R6,Wallowa-Whitman,Wallowa Valley,OR,45.703579,-117.308782,71.55,Managed,Other (make detailed comment),4.53,1371,0.671,0,90,1.64,131.4,2.215,,0.11,76.1,15.6,8.64,19.42,0.008,66.81,71.04,97.62,69.05,110,35.71,395.74,56.322
872,7466,Wildcat,2013,CRB,I,3,1.71E+11,135-13-I,135,13,R6,Wallowa-Whitman,Wallowa Valley,OR,45.848456,-117.498677,52.85,Managed,Flow (whole reach),88.16,653,0.676,50.00645453,140,9.2,165.3,2.692,,0.43,36.3,35.27,17.37,21.01,0.088,7.25,8.35,97.5,50,131,12.82,326.68,68.173
891,7472,Gumboot,2013,CRB,IK,3,1.71E+11,137-05-IK,137,5,R6,Wallowa-Whitman,Hells Canyon NRA,OR,45.177475,-116.879269,100,Managed,Flow (whole reach),47.96,1181.1,1.097,42.84517992,80,8.3,174.8,2.008,,0.49,22.88,19.22,20.31,24.23,0.0595,0,2.5,80.95,61.9,140,13.16,228.83,215.249
906,6195,Little Rock,2011,CRB,I,1,1.71E+11,141-05-I,141,5,R6,Wallowa-Whitman,La Grande,OR,45.206018,-118.140983,98.23,Managed,Flow (whole reach),8,1408.5,0.736,14.53223333,30,3.95,174.8,1.527,,0.21,68.65,32.84,18.43,20.87,0.011,19.47,25,95.24,73.81,127,12.5,51.49,17.513
908,6196,N.F. Meacham,2011,CRB,I,1,1.71E+11,141-08-I,141,8,R6,Umatilla,Walla Walla,OR,45.553932,-118.201313,100,Managed,Flow (whole reach),37.4,913.5,1.019,59.69538178,20,8.48,177,2.401,,0.53,11.3,18.64,19.34,29.09,0.1235,0.33,2.67,95.45,84.09,141,6.82,203.39,157.853
933,5042,McCully Fork,2009,CRB,I,4,1.71E+11,144-03-I,144,3,R6,Wallowa-Whitman,Whitman ,OR,44.761187,-118.233655,95.89,Managed,Flow (whole reach),46.43,1370.6,0.707,22.00869918,60,5.58,162.5,0.923,,0.18,18.46,21.11,15.34,28.8,0.067,2.67,11.33,100,87.8,120,26.83,43.08,3.908
952,6204,Summit,2011,CRB,I,1,1.71E+11,146-05-I,146,5,R6,Malheur,Prairie City,OR,44.169836,-118.570147,96.46,Managed,Flow (whole reach),45.73,1563.3,0.85,23.25060667,,3.91,184.3,0.418,,0.35,48.83,69.67,9.92,14.07,0.029,7.35,22.91,95.65,82.61,117,31.11,0,0
954,6205,Summit,2011,CRB,K,1,1.71E+11,146-05-K,146,5,R6,Malheur,Prairie City,OR,44.187252,-118.549367,96.28,Managed,Flow (whole reach),43.58,1580.1,0.856,22.26941004,,4.37,116.6,0.652,,0.27,68.61,61.75,11.19,19.16,0.031,2.5,10.17,100,84.21,120,28.95,8.58,1.26
955,6210,Fopian,2011,CRB,I,1,1.71E+11,146-08-I,146,8,R6,Malheur,Prairie City,OR,44.263739,-118.393064,100,Managed,Flow (whole reach),10.53,1532.4,0.731,35.07300319,90,2.06,159.3,2.411,,0.2,125.55,58.76,8.03,11.73,0.0155,8.12,19.81,100,86.84,112,31.58,225.99,92.265
971,6650,Camp,2012,CRB,K,2,1.71E+11,148-03-K,148,3,R6,Malheur,Blue Mountain ,OR,44.05544,-119.136665,100,Managed,Flow (whole reach),30.98,1614.3,0.532,31.06547498,80,3.56,111.7,0.788,,0.25,62.67,36.44,10.02,6.28,0.0465,18.38,22,100,100,88,44.44,0,0
978,6654,Bridge,2012,CRB,K,2,1.71E+11,148-02-K,148,2,R6,Malheur,Emigrant Creek,OR,44.050485,-118.902652,97.48,Managed,Flow (whole reach),27.01,1441.5,0.495,0,80,2.87,108.8,1.176,,0.26,101.1,54.32,9.2,13.23,0.01,63.47,75.67,97.22,77.78,108,30.56,18.38,0.298
988,6211,Little Emigrant,2011,CRB,IS,4,1.71E+11,150-14-IS,150,14,R6,Malheur,Emigrant Creek,OR,43.817792,-119.419035,100,Managed,Flow (whole reach),36.89,1408.2,0.447,23.87298123,60,3.37,175.7,0.78,,0.31,56.92,38.08,10.16,9.88,0.02,14.09,34,97.62,57.14,126,27.5,136.6,32.436
1015,6215,Dixie,2011,CRB,I,1,1.71E+11,154-05-I,154,5,OR-WA BLM,Prineville,Central Oregon,OR,44.526135,-118.703811,87.87,Managed,Flow (whole reach),47.76,1292.4,0.666,,180,5.2,199.7,2.504,,0.2,10.02,5.61,19.39,42.38,0.042,,,97.92,29.17,135,10.42,85.13,24.684
1019,6220,Canyon,2011,CRB,IK,1,1.71E+11,155-01-IK,155,1,R6,Malheur,Blue Mountain,OR,44.222249,-118.858664,99.86,Managed,Flow (whole reach),71.48,1293.5,0.627,50.6627184,,7,160.7,0.853,,0.42,37.34,64.97,22.27,33.06,0.051,4.89,6.78,90,55,126,21.21,136.9,41.482
1045,6237,Wolf,2011,CRB,I,1,1.71E+11,157-10-I,157,10,R6,Deschutes & Ochoco,Paulina,OR,44.242533,-119.829925,96.86,Managed,Flow (whole reach),58.7,1193.9,0.564,39.9642148,100,5.25,174.6,0.613,,0.56,34.36,58.59,11.7,12.04,0.034,18.18,25.69,100,92.86,113,30.95,22.91,1.79
1048,6239,Sugar,2011,CRB,IS,1,1.71E+11,157-15-IS,157,15,R6,Deschutes & Ochoco,Paulina,OR,44.22315,-119.81242,92.31,Managed,Flow (whole reach),24.66,1208,0.451,41.52271927,100,2.8,176.6,0.651,,0.29,107.59,55.1,7.2,9.23,0.019,19.52,44.33,90.91,86.36,93,47.73,198.19,14.269
1050,6241,Peterson,2011,CRB,I,1,1.71E+11,158-01-I,158,1,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.368975,-120.143268,99.63,Managed,Flow (whole reach),21.7,1412.2,0.689,30.41990521,60,3.16,169.9,0.718,,0.33,76.52,51.68,10.35,14.53,0.0275,17.4,21.94,90.48,16.67,125,14.29,29.43,22.465
1065,7530,Blevins,2013,CRB,K,3,1.71E+11,159-04-K,159,4,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.355063,-120.448315,100,Managed,Other (make detailed comment),6.41,1243,0.555,0,420,1.51,125.1,3.709,,0.12,135.89,26.46,8.48,28.95,0.01,84.3,85.3,95,92.5,114,37.5,71.94,7.309
1066,7531,Ochoco,2013,CRB,I,3,1.71E+11,159-05-I,159,5,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.396963,-120.415124,99.53,Managed,Flow (whole reach),36.15,1239,0.66,8.277307873,250,3.1,160.8,1.779,,0.19,55.97,30.41,10.45,20.33,0.007,5.57,15.34,97.5,97.5,110,37.5,136.82,16.056
1067,7532,Fisher,2013,CRB,K,3,1.71E+11,159-05-K,159,5,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.405544,-120.392718,100,Managed,Other (make detailed comment),3.26,1305.5,0.607,34.99147109,330,1.02,115.4,5.451,,0.12,103.99,16.2,3.78,15.55,0.002,84.03,87.64,100,100,87,60.53,121.32,54.528
1069,7534,Elliott,2013,CRB,K,3,1.71E+11,159-08-K,159,8,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.403681,-120.526152,100,Managed,Flow (whole reach),2.77,1314.8,0.488,20.88283274,250,2.28,124.3,6.75,,0.09,88.5,16.09,10.13,29.6,0.008,48.52,59.75,97.5,22.5,124,27.5,64.36,6.836
1070,7535,Evans,2013,CRB,I,3,1.71E+11,159-09-I,159,9,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.391476,-120.666085,98.56,Managed,Other (make detailed comment),23.02,1047,0.397,,170,3.24,166.3,2.183,,0,0,0,14.14,38.43,0.011,,,100,60,118,32.5,54.12,4.286
1131,5081,Doby George,2009,CRB,I,4,1.71E+11,170-12-I,170,12,R4,Humboldt-Toiyabe,Mountain City,NV,41.65902,-116.044208,89.02,Managed,Flow (whole reach),8.59,1910.1,0.603,11.202442,210,4.16,172,2.314,,0.36,75.58,40.64,10.21,13.66,0.004,35.77,43.89,97.62,76.19,146,4.88,0,0
1132,5082,Lost Meadows,2009,CRB,I,4,1.71E+11,170-19-I,170,19,R4,Humboldt-Toiyabe,Mountain City,NV,41.70735,-115.847622,100,Managed,Flow (whole reach),7.8,1955.3,0.439,0,40,4.31,182.2,3.529,,0.11,27.44,9.06,17.27,109.16,0.01,23.12,57.6,100,97.73,134,7.32,0,0
1135,6259,Sand,2011,CRB,IS,2,1.71E+11,171-15-IS,171,15,R4,Humboldt-Toiyabe,Mountain City,NV,41.853894,-115.761365,100,Managed,Flow (whole reach),12.35,1905.4,0.458,37.13181898,30,2.66,160.8,1.25,,0.28,93.28,55.29,11.02,16.47,0.019,19.4,32.27,100,75,108,38.46,0,0
1147,7555,Wilson,2013,CRB,I,3,1.70E+11,173-12-I,173,12,R4,Humboldt-Toiyabe,Jarbidge,NV,41.936954,-114.996896,84.31,Managed,Flow (whole reach),55.61,1901,0.617,36.26937608,40,6.07,154.4,1.477,,0.32,32.38,38.67,18.48,31.31,0.08,6.67,8.17,92.11,81.58,129,23.68,0,0
1151,6260,Shoshone,2011,CRB,I,1,1.70E+11,174-04-I,174,4,R4,Sawtooth,Minidoka,ID,42.213356,-114.356381,99.36,Managed,Flow (whole reach),25.62,1816.2,0.575,43.88704252,30,5.16,172.6,0.238,,0.54,46.35,82.33,15.1,12.84,0.008,29.68,40.86,92.86,47.62,110,33.33,46.35,9.785
1156,6268,Cottonwood,2011,CRB,I,1,1.70E+11,174-10-I,174,10,R4,Sawtooth,Minidoka,ID,42.085431,-114.358245,94.15,Managed,Flow (whole reach),30.16,1790.5,0.576,18.98263067,30,4.02,161.4,0.824,,0.33,74.35,42.19,17.4,20.17,0.018,24.22,45.02,97.5,67.5,120,21.05,37.17,2.666
1323,5402,Mcelwain,2010,CRB,I,5,1.70E+11,050-08-I,50,8,MT BLM,Western Montana,Missoula,MT,46.85015,-113.099026,91.11,Managed,Flow (whole reach),10.19,1492.3,0.576,21.25602697,90,2.62,158.7,2.779,,0.13,182.73,48.65,9.13,24.04,0.01,27,39.97,100,85,110,37.5,554.51,125.218
1341,5419,Toboggan,2010,CRB,I,5,1.71E+11,075-05-I,75,5,R1,Clearwater,North Fork,ID,46.671693,-115.047488,100,Managed,Flow (whole reach),55.33,1069.4,1.482,30.7953826,30,8.5,177,1.785,,0.26,33.9,30,16.96,31.66,0.099,1.22,2.78,100,100,116,22.73,11.3,7.714
1382,5468,Summit,2010,CRB,I,5,1.70E+11,102-17-I,102,17,R4,Salmon-Challis,Lost River,ID,43.889662,-114.169844,100,Managed,Flow (whole reach),65.97,2167.6,0.761,20.50235423,90,5.3,148.5,0.929,,0.22,20.2,24.31,12.82,14.93,0.045,2.22,4.22,100,80.56,128,14.29,13.47,1.001
1430,5544,Balm,2010,CRB,K,5,1.71E+11,139-03-K,139,3,R6,Wallowa-Whitman,La Grande,OR,44.957482,-117.475996,81.9,Managed,Flow (whole reach),19.14,1293,0.94,,,7.15,134,4.216,,0.19,37.31,13.36,31.25,18.54,,,,97.83,78.26,145,0,,
1447,5563,Sugarbowl,2010,CRB,K,5,1.71E+11,143-03-K,143,3,R6,Umatilla,North Fork John Day,OR,45.168975,-119.093412,100,Managed,Flow (whole reach),13.43,1424.9,0.76,,,2.17,116.5,0.618,,0.45,180.26,68.5,5.44,4.55,,,,97.37,94.74,128,2.63,,
1759,5927,Mitchell,2011,CRB,I,1,1.70E+11,003-15-I,3,15,R6,Okanogan-Wenatchee,Chelan,WA,47.977559,-120.181378,100,Managed,Flow (whole reach),31.49,458,0.368,42.9175991,160,2.95,192,6.521,,0.21,46.88,12.19,8.33,9.98,0.0385,11.27,16.17,100,81.25,128,14.58,62.5,11.201
1762,5937,American Fork Of Big Sheep,2011,CRB,I,1,1.70E+11,011-03-I,11,3,R6,Colville,Three Rivers,WA,48.964848,-117.968392,72.56,Managed,Flow (whole reach),32.81,769,0.906,52.72601799,120,5.54,162.5,4.129,,0.29,61.54,28,11.35,27.52,0.034,6.8,9,97.5,72.5,116,23.68,750.77,548.035
1767,5952,Cow,2011,CRB,I,1,1.70E+11,016-14-I,16,14,R1,Panhandle,Bonners Ferry,ID,48.924127,-116.739903,93.32,Managed,Flow (whole reach),30.42,1298.3,1.737,48.24147176,10,8.57,205,0.098,,0.49,53.66,74.98,8.27,18.12,0.003,21.49,32.79,95,67.5,63,82.5,1034.15,88.539
1770,5955,Pack,2011,CRB,I,1,1.70E+11,018-04-I,18,4,R1,Panhandle,Sandpoint,ID,48.659264,-116.624308,99.32,Managed,Flow (whole reach),9.95,1406.4,1.634,53.17182168,0,7.35,178.9,2.543,,0.31,33.54,26.89,13.48,24.87,0.073,0.33,1,100,90.91,105,36.36,279.49,92.802
1780,5972,Carrie,2011,CRB,I,1,1.70E+11,027-13-I,27,13,R1,Kootenai,Libby,MT,48.55744,-115.545971,100,Reference,Flow (whole reach),3.67,941,0.828,57.25359133,120,2.23,155,3.216,,0.21,154.84,42.77,10.09,21.39,0.024,21.05,53.88,94.74,31.58,84,51.35,722.58,359.454
1782,5976,Alexander,2011,CRB,I,1,1.70E+11,029-01-I,29,1,R1,Kootenai,Libby,MT,48.401397,-115.34035,100,Managed,Flow (whole reach),16.9,806.9,0.621,42.20725574,220,3.91,156.8,3.323,,0.18,70.15,25.06,15.62,24.67,0.0345,4.54,13.15,94.74,5.26,111,26.32,331.63,126.732
1785,5981,Weigel,2011,CRB,I,1,1.70E+11,029-07-I,29,7,R1,Kootenai,Libby,MT,48.425172,-115.016769,100,Managed,Other (make detailed comment),3.94,1443.4,0.686,33.92510196,30,2.69,162.8,4.61,,0.16,79.85,19.78,10.16,34.94,0.0245,7.69,7.69,100,78.95,125,10.53,264.13,147.622
1787,5983,Fivemile,2011,CRB,I,1,1.70E+11,029-11-I,29,11,R1,Kootenai,Libby,MT,48.532024,-115.143131,99.02,Managed,Flow (whole reach),49.68,816.1,0.678,34.41439332,50,6.38,174.5,1.49,,0.26,51.58,30.43,17.15,29.44,0.043,16.23,20.56,100,2.38,107,40.48,389.68,132.123
1788,5987,Lake,2011,CRB,I,1,1.70E+11,041-02-I,41,2,R1,Flathead,Spotted Bear,MT,48.108889,-113.332763,97.43,Reference,Flow (whole reach),45.99,1380.5,1.375,64.21801164,50,9.87,205.2,1.408,,0.47,38.99,65.84,25.78,30.25,0.043,9.08,12.42,92.5,35,109,33.33,501.95,258.373
1789,5988,Sheep,2011,CRB,I,1,1.70E+11,041-03-I,41,3,R1,Flathead,Hungry Horse,MT,48.251047,-113.580114,99.59,Reference,Flow (whole reach),23.42,1244.1,1.428,34.98397377,130,9.48,158.8,1.574,,0.3,25.19,21.22,17.43,31.75,0.05,2.83,10.83,97.37,68.42,129,16.22,428.21,106.498
1790,5990,Trail,2011,CRB,I,1,1.70E+11,041-05-I,41,5,R1,Flathead,Spotted Bear,MT,48.000482,-112.996293,100,Reference,Flow (whole reach),33.24,1714.2,1.084,43.37064206,220,7.78,167,1.419,,0.23,35.93,59.58,17.71,28.15,0.0355,12.11,17.11,97.5,82.5,126,15,179.64,40.338
1804,6030,Yoosa,2011,CRB,I,1,1.71E+11,068-01-I,68,1,R1,Clearwater,Pierce ,ID,46.386847,-115.679084,100,Managed,Flow (whole reach),38.86,1047,1.581,52.90000221,10,9.39,195.5,1.754,,0.41,5.12,4.55,20.5,39.13,0.098,0,1.33,100,73.68,124,19.44,445.01,246.103
1825,6067,Whiskey,2011,CRB,I,1,1.71E+11,082-03-I,82,3,ID BLM,Coeur dAlene,Cottonwood,ID,45.835689,-115.507358,98.52,Managed,Flow (whole reach),6.23,1232.7,1.04,26.21198795,20,2.51,175.1,1.93,,0.2,51.4,24.61,10.34,13.64,0.0265,13.77,18.8,100,80.95,104,38.1,22.84,4.135
1834,6080,Wapiti,2011,CRB,I,1,1.71E+11,086-01-I,86,1,R4,Payette,Krassel,ID,45.332731,-115.047517,100,Reference,Flow (whole reach),6.04,1888.3,0.748,10.88055291,80,1.4,158.8,2.122,,0.21,100.76,34.82,4.35,10.74,0.002,73.86,77.38,97.37,94.74,73,72.73,56.68,2.34
1842,6092,Meadow,2011,CRB,I,1,1.71E+11,098-04-I,98,4,R4,Salmon-Challis,Challis Yankee,ID,44.437906,-113.986913,100,Managed,Flow (whole reach),12.26,2429.4,0.618,0,190,2.06,172.6,1.616,,0.14,92.7,28.22,11.1,9.76,0.0065,24.02,38.28,100,69.05,125,16.67,0,0
1843,6095,Morse,2011,CRB,I,1,1.71E+11,098-07-I,98,7,ID BLM,Idaho Falls,Challis,ID,44.57741,-113.875051,100,Managed,Flow (whole reach),51.08,1603.7,0.614,21.1088402,10,15.08,180.4,2.711,,0.19,5.54,4.05,62.7,55.46,0.0345,0,2.67,100,11.11,120,26.32,60.98,5.162
1845,6099,Patterson,2011,CRB,I,1,1.71E+11,098-17-I,98,17,ID BLM,Idaho Falls,Challis,ID,44.536555,-113.681722,99.79,Managed,Flow (whole reach),63.94,1911.9,0.685,58.52867345,90,6.47,171.4,2.806,,0.45,5.83,6.59,12.25,20.79,0.074,1.33,8.67,100,78.57,82,64.1,116.69,23.974
1846,6103,Cliff,2011,CRB,I,1,1.70E+11,099-04-I,99,4,R4,Salmon-Challis,Lost River,ID,43.869271,-113.626635,99.06,Managed,Flow (whole reach),15.76,1953.8,0.614,39.01530113,120,1.84,168.2,4.352,,0.18,53.51,17.72,7.86,10.98,0.005,37.28,81.47,97.62,69.05,109,32.5,380.5,41.078
1857,6133,M.F. Indian,2011,CRB,I,1,1.71E+11,118-02-I,118,2,R4,Salmon-Challis,Middle Fork,ID,44.79725,-115.131501,100,Reference,Flow (whole reach),30.06,1508.3,0.875,40.32602098,110,8.8,157.9,4.522,,0.32,25.33,11.08,26.64,31.69,0.0285,7.56,10.22,100,65.79,142,3.03,576.31,255.179
1858,6139,Blackmare,2011,CRB,I,1,1.71E+11,121-03-I,121,3,R4,Payette,Krassel,ID,44.82212,-115.704357,100,Reference,Flow (whole reach),45.57,1278.8,1.097,61.55480713,30,8.7,205.5,3.182,,0.37,29.2,34.01,14.52,18.12,0.084,7.33,9.22,75,5,122,21.62,170.32,105.153
1860,6144,Rock,2011,CRB,I,1,1.71E+11,121-08-I,121,8,R4,Boise,Cascade,ID,44.636663,-115.543675,100,Managed,Flow (whole reach),18.81,2023.7,1.36,32.36579549,30,4.33,169.8,0.029,,0.51,47.11,96.47,7.74,13.39,0.007,48.75,60.5,100,88.1,90,50,0,0
1861,6146,Big,2011,CRB,I,1,1.71E+11,123-01-I,123,1,R4,Payette,Council,ID,44.799925,-116.21859,97.53,Managed,Flow (whole reach),2.47,1751.3,1.103,60.69589172,40,2.83,167.6,6.253,,0.18,101.43,25.89,8.2,22.69,0.03,14.61,11.44,97.5,75,99,44.74,429.59,130.601
1864,6158,Trib of Brush,2011,CRB,I,1,1.71E+11,123-19-I,123,19,R4,Payette,New Meadows,ID,45.144047,-116.343556,100,Managed,Flow (whole reach),4.43,1240.3,0.688,0,80,2.93,165.9,1.441,,0.25,90.42,41.71,8.16,14.5,0.002,99.19,99.48,100,82.5,103,30,48.22,238.742
1866,6162,Big Pine,2011,CRB,I,1,1.71E+11,126-01-I,126,1,R4,Boise,Emmett,ID,44.072234,-115.756846,98.35,Managed,Flow (whole reach),45.87,1047.1,0.852,57.14994716,60,5.19,166.9,5.434,,0.34,23.97,13.6,10.44,14.08,0.1295,7.67,14.5,97.5,62.5,124,17.95,113.84,6.249
1868,6170,Deer,2011,CRB,I,1,1.71E+11,128-01-I,128,1,R4,Boise,Emmett,ID,44.039358,-116.035923,100,Managed,Flow (whole reach),5.76,1526.9,0.965,44.65991114,60,3.81,157,6.032,,0.15,44.59,14.71,12.62,19.52,0.036,27.09,32.01,100,92.11,112,35.14,248.41,109.097
